,STATION,NAME,DATE,LATITUDE,LONGITUDE,EMNT
79,USC00022754,"DUNCAN, AZ US",2018,32.748000000000005,-109.1213,-11.7
80,USC00022754,"DUNCAN, AZ US",2019,32.748000000000005,-109.1213,-11.1
10,USC00022782,"EAST MESA, AZ US",2014,33.4191,-111.6444,-3.3
12,USC00022782,"EAST MESA, AZ US",2016,33.4191,-111.6444,-2.8
13,USC00022782,"EAST MESA, AZ US",2017,33.4191,-111.6444,-2.8
14,USC00022782,"EAST MESA, AZ US",2018,33.4191,-111.6444,-1.1
15,USC00022782,"EAST MESA, AZ US",2019,33.4191,-111.6444,-2.8
27,USC00023009,"FLAGSTAFF 4 SW, AZ US",2015,35.1611,-111.7311,-24.4
28,USC00023009,"FLAGSTAFF 4 SW, AZ US",2016,35.1611,-111.7311,-27.2
29,USC00023009,"FLAGSTAFF 4 SW, AZ US",2017,35.1611,-111.7311,-25.6
43,USC00023150,"FORT THOMAS 2 SW, AZ US",2014,33.0094,-109.9855,-8.3
44,USC00023150,"FORT THOMAS 2 SW, AZ US",2016,33.0094,-109.9855,-8.3
99,USC00023160,"FORT VALLEY, AZ US",2014,35.2681,-111.7428,-15.6
100,USC00023160,"FORT VALLEY, AZ US",2015,35.2681,-111.7428,-16.7
5,USC00023501,"GLOBE NUMBER 3, AZ US",2014,33.3947,-110.7933,-5.6
6,USC00023501,"GLOBE NUMBER 3, AZ US",2015,33.3947,-110.7933,-5.6
7,USC00023501,"GLOBE NUMBER 3, AZ US",2016,33.3947,-110.7933,-6.1
9,USC00023501,"GLOBE NUMBER 3, AZ US",2018,33.3947,-110.7933,-7.2
10,USC00023501,"GLOBE NUMBER 3, AZ US",2019,33.3947,-110.7933,-6.7
3,USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",2014,36.0597,-112.1098,-10.0
4,USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",2015,36.0597,-112.1098,-13.3
5,USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",2016,36.0597,-112.1098,-15.6
6,USC00023582,"GRAND CANYON VISITOR CENTER, AZ US",2017,36.0597,-112.1098,-13.9
3,USC00023584,"GRAND CANYON EAST ENTRANCE, AZ US",2014,36.0353,-111.8304,-11.7
5,USC00023584,"GRAND CANYON EAST ENTRANCE, AZ US",2016,36.0353,-111.8304,-16.7
24,USC00023668,"GREEN VALLEY, AZ US",2014,31.893,-110.9977,-3.9
27,USC00023668,"GREEN VALLEY, AZ US",2018,31.893,-110.9977,-3.3
28,USC00023668,"GREEN VALLEY, AZ US",2019,31.893,-110.9977,-3.9
35,USC00023828,"HAPPY JACK RANGER STATION, AZ US",2014,34.7433,-111.4139,-13.9
36,USC00023828,"HAPPY JACK RANGER STATION, AZ US",2015,34.7433,-111.4139,-19.4
61,USC00023961,"HEBER BLACK MESA RANGER STATION, AZ US",2015,34.3925,-110.55799999999999,-18.3
4,USC00024534,"KARTCHNER CAVERNS, AZ US",2014,31.8352,-110.3552,-5.6
5,USC00024534,"KARTCHNER CAVERNS, AZ US",2015,31.8352,-110.3552,-8.3
6,USC00024534,"KARTCHNER CAVERNS, AZ US",2016,31.8352,-110.3552,-6.7
7,USC00024534,"KARTCHNER CAVERNS, AZ US",2017,31.8352,-110.3552,-7.2
8,USC00024534,"KARTCHNER CAVERNS, AZ US",2018,31.8352,-110.3552,-6.1
9,USC00024534,"KARTCHNER CAVERNS, AZ US",2019,31.8352,-110.3552,-7.2
106,USC00024453,"JEROME, AZ US",2014,34.7522,-112.1114,-3.3
107,USC00024453,"JEROME, AZ US",2015,34.7522,-112.1114,-6.7
108,USC00024453,"JEROME, AZ US",2016,34.7522,-112.1114,-6.7
109,USC00024453,"JEROME, AZ US",2017,34.7522,-112.1114,-5.6
110,USC00024453,"JEROME, AZ US",2018,34.7522,-112.1114,-5.6
111,USC00024453,"JEROME, AZ US",2019,34.7522,-112.1114,-8.3
64,USC00024586,"KEAMS CANYON, AZ US",2015,35.8109,-110.1932,-18.3
53,USC00024675,"KITT PEAK, AZ US",2019,31.960179999999998,-111.59787,-10.0
57,USC00024702,"KOFA MINE, AZ US",2014,33.2742,-113.9653,2.8
58,USC00024702,"KOFA MINE, AZ US",2015,33.2742,-113.9653,-2.2
59,USC00024702,"KOFA MINE, AZ US",2016,33.2742,-113.9653,1.7
20,USC00024761,"LAKE HAVASU CITY, AZ US",2014,34.5031,-114.3604,1.7
21,USC00024761,"LAKE HAVASU CITY, AZ US",2015,34.5031,-114.3604,-0.6
22,USC00024761,"LAKE HAVASU CITY, AZ US",2016,34.5031,-114.3604,1.7
24,USC00024761,"LAKE HAVASU CITY, AZ US",2018,34.5031,-114.3604,3.3
25,USC00024761,"LAKE HAVASU CITY, AZ US",2019,34.5031,-114.3604,-1.7
67,USC00024829,"LAVEEN 3 SSE, AZ US",2015,33.3371,-112.147,-2.2
68,USC00024829,"LAVEEN 3 SSE, AZ US",2016,33.3371,-112.147,-1.1
87,USC00024977,"LITCHFIELD PARK, AZ US",2014,33.4991,-112.363,-0.6
88,USC00024977,"LITCHFIELD PARK, AZ US",2015,33.4991,-112.363,-2.2
89,USC00024977,"LITCHFIELD PARK, AZ US",2016,33.4991,-112.363,1.1
90,USC00024977,"LITCHFIELD PARK, AZ US",2018,33.4991,-112.363,0.0
91,USC00024977,"LITCHFIELD PARK, AZ US",2019,33.4991,-112.363,-1.1
81,USC00025412,"MC NARY 2 N, AZ US",2014,34.1141,-109.8588,-13.3
82,USC00025412,"MC NARY 2 N, AZ US",2015,34.1141,-109.8588,-17.8
83,USC00025412,"MC NARY 2 N, AZ US",2016,34.1141,-109.8588,-20.0
84,USC00025412,"MC NARY 2 N, AZ US",2017,34.1141,-109.8588,-16.1
85,USC00025412,"MC NARY 2 N, AZ US",2018,34.1141,-109.8588,-18.3
86,USC00025412,"MC NARY 2 N, AZ US",2019,34.1141,-109.8588,-18.3
7,USC00025494,"METEOR CRATER, AZ US",2014,35.0364,-111.0231,-10.0
8,USC00025494,"METEOR CRATER, AZ US",2015,35.0364,-111.0231,-12.8
9,USC00025494,"METEOR CRATER, AZ US",2016,35.0364,-111.0231,-11.1
11,USC00025494,"METEOR CRATER, AZ US",2019,35.0364,-111.0231,-15.0
70,USC00025635,"MONTEZUMA CASTLE NM, AZ US",2014,34.6105,-111.838,-8.9
71,USC00025635,"MONTEZUMA CASTLE NM, AZ US",2015,34.6105,-111.838,-11.7
72,USC00025635,"MONTEZUMA CASTLE NM, AZ US",2016,34.6105,-111.838,-9.4
73,USC00025635,"MONTEZUMA CASTLE NM, AZ US",2017,34.6105,-111.838,-8.3
85,USC00025825,"NATURAL BRIDGE, AZ US",2014,34.321999999999996,-111.4532,-6.7
87,USC00025825,"NATURAL BRIDGE, AZ US",2016,34.321999999999996,-111.4532,-11.1
55,USC00025924,"NOGALES 6 N, AZ US",2016,31.4554,-110.96799999999999,-8.9
56,USC00025924,"NOGALES 6 N, AZ US",2017,31.4554,-110.96799999999999,-9.4
3,USC00026117,"ORACLE STATE PARK, AZ US",2014,32.61,-110.7317,-7.2
4,USC00026117,"ORACLE STATE PARK, AZ US",2015,32.61,-110.7317,-10.6
5,USC00026117,"ORACLE STATE PARK, AZ US",2016,32.61,-110.7317,-10.0
6,USC00026117,"ORACLE STATE PARK, AZ US",2017,32.61,-110.7317,-8.3
8,USC00026117,"ORACLE STATE PARK, AZ US",2019,32.61,-110.7317,-9.4
68,USC00026132,"ORGAN PIPE CACTUS NM, AZ US",2014,31.9555,-112.8002,-1.1
71,USC00026132,"ORGAN PIPE CACTUS NM, AZ US",2019,31.9555,-112.8002,-3.3
12,USC00026194,"PAINTED ROCK DAM, AZ US",2014,33.0772,-113.0316,-2.2
13,USC00026194,"PAINTED ROCK DAM, AZ US",2015,33.0772,-113.0316,-3.9
14,USC00026194,"PAINTED ROCK DAM, AZ US",2016,33.0772,-113.0316,-2.8
16,USC00026194,"PAINTED ROCK DAM, AZ US",2018,33.0772,-113.0316,-1.1
39,USC00026190,"PAINTED DESERT NATIONAL PARK, AZ US",2015,35.068000000000005,-109.7688,-14.4
41,USC00026190,"PAINTED DESERT NATIONAL PARK, AZ US",2018,35.068000000000005,-109.7688,-15.0
42,USC00026190,"PAINTED DESERT NATIONAL PARK, AZ US",2019,35.068000000000005,-109.7688,-19.4
39,USC00026242,"PARADISE, AZ US",2014,31.9352,-109.2187,-9.4
40,USC00026242,"PARADISE, AZ US",2015,31.9352,-109.2187,-10.6
42,USC00026242,"PARADISE, AZ US",2017,31.9352,-109.2187,-10.0
59,USC00026353,"PEARCE SUNSITES, AZ US",2015,31.9355,-109.8377,-10.6
82,USC00026468,"PETRIFIED FOREST NATIONAL PARK, AZ US",2014,34.7994,-109.885,-15.6
83,USC00026468,"PETRIFIED FOREST NATIONAL PARK, AZ US",2015,34.7994,-109.885,-14.4
85,USC00026468,"PETRIFIED FOREST NATIONAL PARK, AZ US",2017,34.7994,-109.885,-13.3
87,USC00026468,"PETRIFIED FOREST NATIONAL PARK, AZ US",2019,34.7994,-109.885,-22.8
41,USC00026471,"PHANTOM RANCH, AZ US",2014,36.1066,-112.0947,-1.7
42,USC00026471,"PHANTOM RANCH, AZ US",2015,36.1066,-112.0947,-2.8
43,USC00026471,"PHANTOM RANCH, AZ US",2016,36.1066,-112.0947,-1.7
44,USC00026471,"PHANTOM RANCH, AZ US",2017,36.1066,-112.0947,-2.2
45,USC00026471,"PHANTOM RANCH, AZ US",2018,36.1066,-112.0947,-2.8
46,USC00026471,"PHANTOM RANCH, AZ US",2019,36.1066,-112.0947,-3.9
21,USC00026513,"PICACHO 8 SE, AZ US",2017,32.6463,-111.4017,-3.3
22,USC00026513,"PICACHO 8 SE, AZ US",2019,32.6463,-111.4017,-2.8
16,USC00026603,"PINNACLE PEAK, AZ US",2018,33.7275,-111.8605,-0.6
66,USC00026601,"PINETOP 2 E, AZ US",2014,34.124,-109.92200000000001,-12.8
67,USC00026601,"PINETOP 2 E, AZ US",2015,34.124,-109.92200000000001,-18.9
68,USC00026601,"PINETOP 2 E, AZ US",2016,34.124,-109.92200000000001,-20.6
69,USC00026601,"PINETOP 2 E, AZ US",2017,34.124,-109.92200000000001,-18.9
70,USC00026601,"PINETOP 2 E, AZ US",2018,34.124,-109.92200000000001,-15.6
71,USC00026601,"PINETOP 2 E, AZ US",2019,34.124,-109.92200000000001,-17.8
50,USC00026616,"PIPE SPRING NATIONAL MONUMENT, AZ US",2014,36.8626,-112.7374,-11.7
51,USC00026616,"PIPE SPRING NATIONAL MONUMENT, AZ US",2015,36.8626,-112.7374,-16.1
52,USC00026616,"PIPE SPRING NATIONAL MONUMENT, AZ US",2016,36.8626,-112.7374,-13.9
53,USC00026616,"PIPE SPRING NATIONAL MONUMENT, AZ US",2017,36.8626,-112.7374,-13.9
46,USC00026653,"PLEASANT VALLEY, AZ US",2016,34.1003,-110.9659,-16.7
47,USC00026653,"PLEASANT VALLEY, AZ US",2017,34.1003,-110.9659,-9.4
48,USC00026653,"PLEASANT VALLEY, AZ US",2018,34.1003,-110.9659,-12.2
46,USC00026716,"PORTAL 4 SW, AZ US",2014,31.8834,-109.2056,-10.0
47,USC00026716,"PORTAL 4 SW, AZ US",2015,31.8834,-109.2056,-11.7
48,USC00026716,"PORTAL 4 SW, AZ US",2016,31.8834,-109.2056,-11.7
49,USC00026716,"PORTAL 4 SW, AZ US",2017,31.8834,-109.2056,-10.6
66,USC00026865,"QUARTZSITE, AZ US",2014,33.665,-114.2272,-3.9
67,USC00026865,"QUARTZSITE, AZ US",2015,33.665,-114.2272,-5.0
70,USC00026865,"QUARTZSITE, AZ US",2018,33.665,-114.2272,-5.0
71,USC00026865,"QUARTZSITE, AZ US",2019,33.665,-114.2272,-4.4
113,USC00026796,"PRESCOTT, AZ US",2014,34.5706,-112.4322,-10.6
114,USC00026796,"PRESCOTT, AZ US",2015,34.5706,-112.4322,-13.3
115,USC00026796,"PRESCOTT, AZ US",2016,34.5706,-112.4322,-13.3
116,USC00026796,"PRESCOTT, AZ US",2017,34.5706,-112.4322,-11.1
117,USC00026796,"PRESCOTT, AZ US",2018,34.5706,-112.4322,-12.8
118,USC00026796,"PRESCOTT, AZ US",2019,34.5706,-112.4322,-17.8
102,USC00027281,"ROOSEVELT 1 S, AZ US",2014,33.649,-111.1088,0.0
5,USC00027187,"ROBSON RANCH, AZ US",2014,32.8118,-111.6313,-3.3
6,USC00027187,"ROBSON RANCH, AZ US",2015,32.8118,-111.6313,-4.4
7,USC00027187,"ROBSON RANCH, AZ US",2016,32.8118,-111.6313,-4.4
8,USC00027187,"ROBSON RANCH, AZ US",2017,32.8118,-111.6313,-3.3
9,USC00027187,"ROBSON RANCH, AZ US",2018,32.8118,-111.6313,-3.3
10,USC00027187,"ROBSON RANCH, AZ US",2019,32.8118,-111.6313,-3.3
64,USC00027390,"SAFFORD AGRICULTURAL CENTER, AZ US",2014,32.815,-109.6808,-7.2
65,USC00027390,"SAFFORD AGRICULTURAL CENTER, AZ US",2015,32.815,-109.6808,-8.3
66,USC00027390,"SAFFORD AGRICULTURAL CENTER, AZ US",2016,32.815,-109.6808,-7.8
2,USC00027398,"SAGUARO NATIONAL PARK, AZ US",2014,32.1794,-110.7363,-1.7
3,USC00027398,"SAGUARO NATIONAL PARK, AZ US",2015,32.1794,-110.7363,-3.3
5,USC00027398,"SAGUARO NATIONAL PARK, AZ US",2017,32.1794,-110.7363,-1.7
100,USC00027435,"SAINT JOHNS, AZ US",2016,34.5172,-109.4028,-14.4
101,USC00027435,"SAINT JOHNS, AZ US",2017,34.5172,-109.4028,-12.2
102,USC00027435,"SAINT JOHNS, AZ US",2018,34.5172,-109.4028,-16.7
80,USC00027480,"SAN CARLOS RESERVOIR, AZ US",2014,33.1819,-110.5261,-3.9
81,USC00027480,"SAN CARLOS RESERVOIR, AZ US",2015,33.1819,-110.5261,-7.2
54,USC00027488,"SANDERS, AZ US",2015,35.2239,-109.3222,-18.3
54,USC00027530,"SAN MANUEL, AZ US",2014,32.60135,-110.62908,-2.8
55,USC00027530,"SAN MANUEL, AZ US",2015,32.60135,-110.62908,-3.9
56,USC00027530,"SAN MANUEL, AZ US",2016,32.60135,-110.62908,-3.9
57,USC00027530,"SAN MANUEL, AZ US",2017,32.60135,-110.62908,-3.3
58,USC00027530,"SAN MANUEL, AZ US",2018,32.60135,-110.62908,-3.3
59,USC00027530,"SAN MANUEL, AZ US",2019,32.60135,-110.62908,-4.4
68,USC00027560,"SAN SIMON, AZ US",2018,32.29329,-109.22691,-13.9
48,USC00027619,"SASABE, AZ US",2014,31.483,-111.5436,-5.6
49,USC00027619,"SASABE, AZ US",2015,31.483,-111.5436,-5.6
50,USC00027619,"SASABE, AZ US",2016,31.483,-111.5436,-5.6
51,USC00027619,"SASABE, AZ US",2017,31.483,-111.5436,-5.6
52,USC00027619,"SASABE, AZ US",2018,31.483,-111.5436,-4.4
53,USC00027619,"SASABE, AZ US",2019,31.483,-111.5436,-6.7
103,USC00027716,"SELIGMAN, AZ US",2016,35.3322,-112.8797,-11.7
104,USC00027716,"SELIGMAN, AZ US",2017,35.3322,-112.8797,-13.3
105,USC00027716,"SELIGMAN, AZ US",2018,35.3322,-112.8797,-15.0
48,USC00027855,"SHOW LOW AIRPORT, AZ US",2014,34.2639,-110.0075,-12.8
49,USC00027855,"SHOW LOW AIRPORT, AZ US",2015,34.2639,-110.0075,-16.7
50,USC00027855,"SHOW LOW AIRPORT, AZ US",2016,34.2639,-110.0075,-15.0
51,USC00027855,"SHOW LOW AIRPORT, AZ US",2017,34.2639,-110.0075,-15.0
52,USC00027855,"SHOW LOW AIRPORT, AZ US",2018,34.2639,-110.0075,-17.8
53,USC00027855,"SHOW LOW AIRPORT, AZ US",2019,34.2639,-110.0075,-22.2
23,USC00027880,"SIERRA VISTA, AZ US",2018,31.536990000000003,-110.28073,-7.8
24,USC00027880,"SIERRA VISTA, AZ US",2019,31.536990000000003,-110.28073,-8.3
108,USC00028012,"SNOWFLAKE, AZ US",2015,34.508,-110.0838,-15.0
99,USC00028162,"SPRINGERVILLE, AZ US",2014,34.1311,-109.275,-17.8
101,USC00028162,"SPRINGERVILLE, AZ US",2016,34.1311,-109.275,-18.9
10,USC00028326,"SUNRISE MOUNTAIN, AZ US",2014,33.9733,-109.56299999999999,-20.0
11,USC00028326,"SUNRISE MOUNTAIN, AZ US",2015,33.9733,-109.56299999999999,-23.3
14,USC00028326,"SUNRISE MOUNTAIN, AZ US",2019,33.9733,-109.56299999999999,-25.0
44,USC00028329,"SUNSET CRATER NM, AZ US",2014,35.3694,-111.5436,-18.9
45,USC00028329,"SUNSET CRATER NM, AZ US",2015,35.3694,-111.5436,-22.8
46,USC00028329,"SUNSET CRATER NM, AZ US",2016,35.3694,-111.5436,-22.2
44,USC00028396,"TACNA 3 NE, AZ US",2014,32.7225,-113.9191,-4.4
45,USC00028396,"TACNA 3 NE, AZ US",2015,32.7225,-113.9191,-6.1
46,USC00028396,"TACNA 3 NE, AZ US",2016,32.7225,-113.9191,-2.2
47,USC00028396,"TACNA 3 NE, AZ US",2017,32.7225,-113.9191,-3.9
48,USC00028396,"TACNA 3 NE, AZ US",2018,32.7225,-113.9191,-3.9
49,USC00028396,"TACNA 3 NE, AZ US",2019,32.7225,-113.9191,-6.7
51,USC00028468,"TEEC NOS POS, AZ US",2017,36.9233,-109.09,-15.0
52,USC00028468,"TEEC NOS POS, AZ US",2018,36.9233,-109.09,-16.7
59,USC00028499,"TEMPE ASU, AZ US",2016,33.4258,-111.9216,-2.8
60,USC00028499,"TEMPE ASU, AZ US",2017,33.4258,-111.9216,-2.2
4,USC00028590,"TOHONO CHUL, AZ US",2015,32.3391,-110.9808,-3.9
5,USC00028590,"TOHONO CHUL, AZ US",2016,32.3391,-110.9808,-4.4
112,USC00028619,"TOMBSTONE, AZ US",2014,31.7119,-110.0686,-4.4
113,USC00028619,"TOMBSTONE, AZ US",2015,31.7119,-110.0686,-5.0
115,USC00028619,"TOMBSTONE, AZ US",2018,31.7119,-110.0686,-4.4
116,USC00028619,"TOMBSTONE, AZ US",2019,31.7119,-110.0686,-6.7
65,USC00028865,"TUMACACORI NM, AZ US",2014,31.5677,-111.0497,-13.3
66,USC00028865,"TUMACACORI NM, AZ US",2015,31.5677,-111.0497,-8.3
68,USC00028865,"TUMACACORI NM, AZ US",2017,31.5677,-111.0497,-7.8
69,USC00028865,"TUMACACORI NM, AZ US",2018,31.5677,-111.0497,-7.8
1,USC00028910,"TWIN ARROWS, AZ US",2018,35.16643,-111.25928,-12.2
37,USC00028904,"TUZIGOOT, AZ US",2014,34.7705,-112.0263,-7.2
38,USC00028904,"TUZIGOOT, AZ US",2015,34.7705,-112.0263,-11.1
39,USC00028904,"TUZIGOOT, AZ US",2016,34.7705,-112.0263,-6.7
40,USC00028904,"TUZIGOOT, AZ US",2017,34.7705,-112.0263,-6.7
93,USC00029158,"WALNUT CREEK, AZ US",2014,34.9281,-112.8097,-15.0
96,USC00029158,"WALNUT CREEK, AZ US",2017,34.9281,-112.8097,-14.4
97,USC00029158,"WALNUT CREEK, AZ US",2018,34.9281,-112.8097,-15.6
98,USC00029158,"WALNUT CREEK, AZ US",2019,34.9281,-112.8097,-20.0
63,USC00029156,"WALNUT CANYON N.M., AZ US",2014,35.1721,-111.5097,-12.2
64,USC00029156,"WALNUT CANYON N.M., AZ US",2015,35.1721,-111.5097,-16.1
65,USC00029156,"WALNUT CANYON N.M., AZ US",2016,35.1721,-111.5097,-17.8
66,USC00029156,"WALNUT CANYON N.M., AZ US",2017,35.1721,-111.5097,-16.7
89,USC00029287,"WICKENBURG, AZ US",2014,33.9792,-112.7403,-5.6
109,USC00029334,"WILLCOX, AZ US",2014,32.2553,-109.8369,-8.9
110,USC00029334,"WILLCOX, AZ US",2015,32.2553,-109.8369,-10.0
111,USC00029334,"WILLCOX, AZ US",2016,32.2553,-109.8369,-10.0
112,USC00029334,"WILLCOX, AZ US",2017,32.2553,-109.8369,-10.6
113,USC00029334,"WILLCOX, AZ US",2018,32.2553,-109.8369,-8.9
101,USC00029359,"WILLIAMS, AZ US",2014,35.2413,-112.1929,-15.6
102,USC00029359,"WILLIAMS, AZ US",2015,35.2413,-112.1929,-17.8
103,USC00029359,"WILLIAMS, AZ US",2016,35.2413,-112.1929,-20.6
104,USC00029359,"WILLIAMS, AZ US",2017,35.2413,-112.1929,-16.7
105,USC00029359,"WILLIAMS, AZ US",2018,35.2413,-112.1929,-15.6
106,USC00029359,"WILLIAMS, AZ US",2019,35.2413,-112.1929,-18.3
46,USC00029464,"WITTMANN 1 SE, AZ US",2014,33.7776,-112.523,-2.8
47,USC00029464,"WITTMANN 1 SE, AZ US",2015,33.7776,-112.523,-3.9
48,USC00029464,"WITTMANN 1 SE, AZ US",2016,33.7776,-112.523,-4.4
49,USC00029464,"WITTMANN 1 SE, AZ US",2017,33.7776,-112.523,-2.2
50,USC00029464,"WITTMANN 1 SE, AZ US",2018,33.7776,-112.523,-2.8
51,USC00029464,"WITTMANN 1 SE, AZ US",2019,33.7776,-112.523,-4.4
71,USC00029542,"WUPATKI NM, AZ US",2015,35.5247,-111.3702,-12.2
72,USC00029542,"WUPATKI NM, AZ US",2016,35.5247,-111.3702,-10.0
73,USC00029542,"WUPATKI NM, AZ US",2017,35.5247,-111.3702,-8.3
49,USC00029634,"YOUNGTOWN, AZ US",2014,33.595,-112.3014,-1.1
52,USC00029634,"YOUNGTOWN, AZ US",2019,33.595,-112.3014,-3.9
66,USC00030064,"ALICIA 2 NNE, AR US",2018,35.9307,-91.055,-14.4
67,USC00030064,"ALICIA 2 NNE, AR US",2019,35.9307,-91.055,-10.0
77,USC00030130,"ALUM FORK, AR US",2014,34.7961,-92.8417,-15.0
78,USC00030130,"ALUM FORK, AR US",2015,34.7961,-92.8417,-15.0
79,USC00030130,"ALUM FORK, AR US",2016,34.7961,-92.8417,-11.7
81,USC00030130,"ALUM FORK, AR US",2018,34.7961,-92.8417,-14.4
82,USC00030130,"ALUM FORK, AR US",2019,34.7961,-92.8417,-10.0
108,USC00030220,"ARKADELPHIA, AR US",2014,34.1433,-93.0589,-12.8
109,USC00030220,"ARKADELPHIA, AR US",2015,34.1433,-93.0589,-11.1
110,USC00030220,"ARKADELPHIA, AR US",2016,34.1433,-93.0589,-8.9
112,USC00030220,"ARKADELPHIA, AR US",2018,34.1433,-93.0589,-15.0
49,USC00030240,"ARKANSAS POST, AR US",2014,34.025,-91.3444,-11.1
52,USC00030240,"ARKANSAS POST, AR US",2017,34.025,-91.3444,-10.0
54,USC00030240,"ARKANSAS POST, AR US",2019,34.025,-91.3444,-7.8
59,USC00030286,"ASHDOWN 4 SSE, AR US",2014,33.6195,-94.0994,-12.8
61,USC00030286,"ASHDOWN 4 SSE, AR US",2016,33.6195,-94.0994,-7.8
62,USC00030286,"ASHDOWN 4 SSE, AR US",2017,33.6195,-94.0994,-12.2
64,USC00030286,"ASHDOWN 4 SSE, AR US",2019,33.6195,-94.0994,-11.7
96,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2014,35.7595,-91.6384,-15.6
97,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2015,35.7595,-91.6384,-14.4
98,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2016,35.7595,-91.6384,-11.7
99,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2017,35.7595,-91.6384,-12.2
100,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2018,35.7595,-91.6384,-15.0
101,USC00030460,"BATESVILLE LOCK AND DAM 1, AR US",2019,35.7595,-91.6384,-9.4
71,USC00030458,"BATESVILLE LVSTK, AR US",2015,35.8306,-91.7944,-17.2
72,USC00030458,"BATESVILLE LVSTK, AR US",2016,35.8306,-91.7944,-13.9
73,USC00030458,"BATESVILLE LVSTK, AR US",2017,35.8306,-91.7944,-13.3
74,USC00030458,"BATESVILLE LVSTK, AR US",2018,35.8306,-91.7944,-17.2
75,USC00030458,"BATESVILLE LVSTK, AR US",2019,35.8306,-91.7944,-11.7
64,USC00030536,"BEEDEVILLE 4 NE, AR US",2018,35.4586,-91.0567,-13.9
65,USC00030536,"BEEDEVILLE 4 NE, AR US",2019,35.4586,-91.0567,-8.9
75,USC00030582,"BENTON, AR US",2015,34.5675,-92.6006,-11.7
76,USC00030582,"BENTON, AR US",2016,34.5675,-92.6006,-8.9
77,USC00030582,"BENTON, AR US",2017,34.5675,-92.6006,-10.0
78,USC00030582,"BENTON, AR US",2018,34.5675,-92.6006,-13.3
79,USC00030582,"BENTON, AR US",2019,34.5675,-92.6006,-7.8
62,USC00030664,"BIG FORK 1 SSE, AR US",2014,34.4619,-93.9983,-14.4
63,USC00030664,"BIG FORK 1 SSE, AR US",2015,34.4619,-93.9983,-13.9
65,USC00030664,"BIG FORK 1 SSE, AR US",2017,34.4619,-93.9983,-12.8
66,USC00030664,"BIG FORK 1 SSE, AR US",2018,34.4619,-93.9983,-16.1
67,USC00030664,"BIG FORK 1 SSE, AR US",2019,34.4619,-93.9983,-9.4
55,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2014,34.5697,-93.1947,-14.4
56,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2015,34.5697,-93.1947,-12.8
57,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2016,34.5697,-93.1947,-9.4
58,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2017,34.5697,-93.1947,-10.0
59,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2018,34.5697,-93.1947,-13.3
60,USC00030764,"BLAKELY MOUNTAIN DAM, AR US",2019,34.5697,-93.1947,-8.9
52,USC00030798,"BLUE MOUNTAIN DAM, AR US",2014,35.1161,-93.6506,-14.4
53,USC00030798,"BLUE MOUNTAIN DAM, AR US",2015,35.1161,-93.6506,-13.3
54,USC00030798,"BLUE MOUNTAIN DAM, AR US",2016,35.1161,-93.6506,-12.8
56,USC00030798,"BLUE MOUNTAIN DAM, AR US",2018,35.1161,-93.6506,-15.0
57,USC00030798,"BLUE MOUNTAIN DAM, AR US",2019,35.1161,-93.6506,-8.3
36,USC00030832,"BOONEVILLE, AR US",2014,35.093,-93.9258,-15.0
37,USC00030832,"BOONEVILLE, AR US",2015,35.093,-93.9258,-13.9
38,USC00030832,"BOONEVILLE, AR US",2016,35.093,-93.9258,-12.8
39,USC00030832,"BOONEVILLE, AR US",2017,35.093,-93.9258,-13.9
40,USC00030832,"BOONEVILLE, AR US",2018,35.093,-93.9258,-15.6
41,USC00030832,"BOONEVILLE, AR US",2019,35.093,-93.9258,-9.4
116,USC00030936,"BRINKLEY, AR US",2014,34.8822,-91.2152,-12.8
117,USC00030936,"BRINKLEY, AR US",2015,34.8822,-91.2152,-12.2
64,USC00031102,"CABOT, AR US",2014,34.9818,-92.0064,-15.6
65,USC00031102,"CABOT, AR US",2015,34.9818,-92.0064,-14.4
68,USC00031102,"CABOT, AR US",2018,34.9818,-92.0064,-16.1
69,USC00031102,"CABOT, AR US",2019,34.9818,-92.0064,-10.0
106,USC00031132,"CALICO ROCK 2 WSW, AR US",2015,36.1092,-92.1636,-16.1
107,USC00031132,"CALICO ROCK 2 WSW, AR US",2016,36.1092,-92.1636,-13.9
108,USC00031132,"CALICO ROCK 2 WSW, AR US",2017,36.1092,-92.1636,-15.0
109,USC00031132,"CALICO ROCK 2 WSW, AR US",2018,36.1092,-92.1636,-17.8
110,USC00031132,"CALICO ROCK 2 WSW, AR US",2019,36.1092,-92.1636,-11.1
26,USC00031140,"CALION LOCK AND DAM, AR US",2014,33.3063,-92.4832,-12.2
30,USC00031140,"CALION LOCK AND DAM, AR US",2018,33.3063,-92.4832,-12.2
